trans_hour,trans_day,trans_month,trans_year,trans_amount,upi_number,fraud_risk
16,17,3,2025,93482.67,7662281162,1
10,27,11,2019,167774.65,7662917483,1
22,22,6,2019,112589.42,7662077574,1
7,14,7,2025,3574.7,7662224200,0
7,24,2,2025,77980.24,7662723708,1
14,17,9,2019,67326.27,7662047870,0
9,11,1,2024,19328.26,7662978219,0
4,11,1,2021,22165.59,7662931446,0
23,7,9,2020,58209.21,7662049724,0
1,17,3,2020,172832.24,7662515820,1
0,17,9,2021,186876.48,7662463908,1
11,11,12,2020,39092.35,7662369854,0
9,2,9,2020,62805.96,7662894285,0
9,7,1,2019,148655.41,7662060046,1
20,26,5,2020,75361.41,7662899418,1
10,5,11,2017,127300.61,7662382898,1
11,8,5,2025,117079.54,7662054294,1
11,13,8,2020,100558.94,7662533377,1
17,21,10,2021,95604.77,7662080863,0
6,24,3,2017,139442.67,7662417363,1
23,18,4,2020,58911.56,7662221275,0
17,7,4,2020,26567.16,7662464931,0
12,1,9,2019,32333.59,7662167178,0
2,6,9,2018,27258.94,7662670010,0
14,11,8,2024,12696.89,7662671114,0
18,28,9,2024,18046.23,7662682089,0
18,16,9,2017,167283.27,7662067873,1
0,21,1,2022,172572.46,7662493596,1
11,1,8,2021,57195.78,7662544914,0
10,7,2,2021,171195.14,7662398941,1
22,11,11,2024,18467.45,7662335360,0
11,2,1,2017,53316.74,7662077160,0
15,6,9,2023,22106.57,7662197740,0
11,19,9,2018,74558.46,7662575490,0
17,1,9,2025,90933.35,7662788907,1
1,28,5,2021,4173.26,7662855521,1
20,8,12,2018,149066.39,7662640258,0
16,18,12,2024,543.37,7662437051,0
14,24,7,2024,33297.67,7662985125,0
8,15,11,2019,45350.44,7662835884,0
6,28,3,2023,49477.04,7662966888,1
21,15,2,2019,16386.63,7662093096,0
13,6,10,2017,60962.4,7662506731,1
14,21,12,2023,11240.47,7662490759,0
12,3,5,2022,31550.77,7662526931,0
16,13,4,2023,159487.05,7662229701,1
20,13,8,2018,30105.97,7662768034,0
1,6,11,2022,103776.1,7662196502,1
2,5,9,2022,27935.84,7662077513,0
15,5,8,2025,34382.82,7662194388,0
21,2,12,2021,91327.4,7662362018,1
12,6,10,2024,62073.32,7662226394,1
10,9,10,2018,167008.57,7662333957,1
16,18,3,2017,72158.47,7662930427,0
5,24,4,2018,8915.21,7662312916,0
13,9,4,2019,92712.33,7662980085,0
21,5,5,2020,30882.44,7662529375,0
9,2,9,2024,70169.91,7662516717,1
10,24,6,2025,12342.37,7662926556,0
13,12,12,2025,72547.91,7662409023,1
14,25,3,2022,53958.45,7662720639,0
7,16,1,2019,27669.33,7662667366,0
14,16,12,2017,167604.54,7662478608,1
12,11,7,2019,94195.25,7662609075,1
13,1,1,2022,116430.88,7662769012,1
15,25,9,2020,141135.27,7662925344,0
22,22,7,2025,7425.68,7662728153,0
10,14,11,2025,16248.91,7662920301,0
13,21,5,2017,1990.69,7662597964,0
3,26,8,2020,13217.82,7662909246,0
11,6,12,2021,10721.8,7662500588,0
16,15,9,2019,94812.54,7662656469,1
14,13,6,2020,75337.17,7662860401,0
23,5,5,2024,156218.67,7662491637,1
11,24,10,2023,82321.78,7662057267,1
7,3,8,2017,83566.83,7662671553,1
16,19,2,2021,25778.5,7662015789,0
14,8,7,2020,3435.08,7662119879,0
15,2,12,2025,63174.45,7662160351,1
5,21,1,2017,16005.62,7662261324,0
14,17,11,2018,32716.1,7662890499,0
4,14,6,2022,186118.85,7662063791,1
7,15,9,2018,72041.45,7662059989,0
18,14,5,2017,34710.42,7662054981,0
21,22,3,2022,160461.62,7662995073,0
3,6,10,2018,167352.6,7662244400,1
3,12,1,2021,186739.23,7662059766,1
21,12,3,2023,70278.25,7662127207,1
0,4,6,2023,14316.73,7662944275,1
17,23,8,2023,37951.48,7662705479,0
21,16,10,2017,13358.47,7662609681,0
10,3,7,2024,10214.78,7662728334,0
5,15,8,2023,181665.72,7662265980,1
1,13,10,2025,197551.15,7662432385,1
7,10,5,2022,6951.31,7662081570,0
5,11,3,2017,195086.41,7662382626,1
4,19,7,2020,89447.77,7662686643,0
18,26,2,2025,7009.82,7662618707,0
21,26,10,2018,90502.45,7662240103,1
4,24,2,2017,43365.41,7662028190,1
3,12,7,2022,158127.66,7662445772,1
16,15,3,2018,16512.94,7662594117,1
19,25,8,2019,84339.12,7662722288,1
13,2,4,2021,146189.09,7662781606,1
4,5,4,2020,53992.28,7662627884,1
17,14,3,2021,13126.17,7662585983,0
17,20,1,2021,45502.01,7662834600,1
10,15,6,2021,101242.16,7662698126,1
19,8,8,2021,48651.79,7662861728,0
8,24,1,2025,119266.14,7662710577,1
12,11,4,2024,182989.37,7662770747,1
16,15,8,2019,44725.71,7662380775,0
13,25,12,2017,51953.98,7662993051,0
9,20,12,2018,121750.4,7662230103,1
11,11,8,2021,167152.81,7662529846,1
13,27,9,2025,107430.44,7662184699,1
8,21,3,2019,36722.54,7662683675,0
1,16,12,2021,184053.36,7662345713,1
4,14,9,2018,77248.72,7662371863,1
5,23,8,2019,143345.32,7662331559,0
2,25,9,2024,96983.88,7662650557,1
12,3,8,2021,20789.32,7662937905,0
23,6,7,2025,100234.19,7662592829,1
20,15,3,2020,60881.47,7662781066,0
9,21,7,2022,106865.7,7662340547,1
2,1,3,2018,178810.91,7662169355,1
17,23,10,2017,56258.48,7662991777,0
0,20,4,2024,137552.34,7662654119,1
15,13,11,2023,31696.83,7662075390,0
14,11,6,2019,56008.87,7662608571,0
7,11,5,2020,50927.38,7662913865,0
12,26,3,2021,13385.56,7662750497,0
8,10,11,2023,168037.84,7662213166,1
16,19,7,2017,159892.66,7662596833,1
10,2,10,2021,125116.26,7662210981,1
2,11,6,2025,172675.16,7662183108,1
8,10,3,2025,392.18,7662961725,0
18,13,7,2021,14756.82,7662032570,0
17,23,5,2022,189175.27,7662016440,1
9,16,10,2021,84305.49,7662689960,1
7,5,8,2020,8526.79,7662877923,0
15,24,12,2022,20044.28,7662384112,0
16,27,5,2017,86438.77,7662855198,1
20,27,5,2021,75267.58,7662991674,1
0,17,3,2018,22257.53,7662655067,0
8,12,6,2022,70303.68,7662778561,1
6,7,5,2022,170225.41,7662629048,1
22,28,1,2017,124650.12,7662156729,1
19,12,5,2019,51424.32,7662813652,1
7,18,11,2020,34687.74,7662977172,0
22,28,8,2020,125114.05,7662358553,1
12,1,2,2025,127334.35,7662324876,1
2,12,4,2025,51302.35,7662823727,1
11,1,5,2017,169633.68,7662691816,1
8,8,10,2019,197096.32,7662431651,1
16,22,9,2023,34201.8,7662701497,0
12,1,12,2025,29099.24,7662430496,0
10,15,2,2025,129573.78,7662150307,1
4,25,1,2018,95231.51,7662188023,1
13,3,10,2018,57592.98,7662378217,0
22,7,2,2024,122875.99,7662972508,0
1,26,10,2020,180577.6,7662269759,1
12,22,8,2021,29033.13,7662362307,0
2,28,3,2017,17933.03,7662546574,0
4,1,4,2025,174660.52,7662518142,1
2,21,8,2021,7480.71,7662790553,0
12,4,2,2017,55881.59,7662154696,0
19,18,7,2025,196726.88,7662310964,1
18,8,1,2021,88314.06,7662586007,1
13,11,12,2019,121430.99,7662346121,1
0,12,12,2022,170203.2,7662206202,0
18,5,8,2018,20183.95,7662854275,0
12,14,6,2022,184172.93,7662950356,1
12,6,5,2025,140883.17,7662589130,1
7,7,10,2022,6379.75,7662236049,0
8,17,5,2021,32084.75,7662985545,0
13,15,3,2025,42086.08,7662056883,1
13,11,12,2020,22177.59,7662126035,0
14,28,10,2021,15436.85,7662643090,0
14,1,2,2024,37323.29,7662258874,0
17,3,7,2020,114459.66,7662534951,1
16,13,4,2018,48182.96,7662007527,0
8,12,6,2019,95740.08,7662447436,1
14,9,10,2021,36124.73,7662116073,0
17,6,9,2024,39461.29,7662110962,0
17,3,12,2024,90994.43,7662097270,1
15,1,8,2023,37275.73,7662903896,0
15,13,10,2021,55983.96,7662895554,0
4,14,7,2025,59415.53,7662953454,1
6,13,7,2018,49600.57,7662379013,0
13,13,5,2021,163985.1,7662268351,1
23,8,1,2019,56299.42,7662873232,0
6,23,4,2024,178396.12,7662096982,1
18,13,1,2018,40467.65,7662089542,0
16,28,5,2018,36364.34,7662558060,0
14,22,10,2020,49008.41,7662216320,0
20,8,11,2017,9741.43,7662215339,0
1,18,5,2021,190339.99,7662562594,1
4,2,1,2025,99686.06,7662280203,1
17,25,12,2022,91262.77,7662811868,1
11,25,8,2023,192348.45,7662873546,1
6,13,1,2019,169612.33,7662224942,1
6,19,11,2021,131542.22,7662954543,1
2,4,5,2025,162127.5,7662300448,1
22,5,12,2024,27986.02,7662135027,0
16,7,9,2023,88003.32,7662170793,1
2,25,8,2023,12122.28,7662400342,0
7,7,5,2022,41890.84,7662085188,0
2,26,8,2018,60643.51,7662465711,1
13,24,11,2023,87510.78,7662172194,1
18,25,3,2018,38369.79,7662742622,1
18,18,4,2020,75567.51,7662709205,1
11,4,4,2018,35523.99,7662719124,0
14,1,1,2020,9792.23,7662369689,0
9,11,3,2023,48504.16,7662596160,1
10,9,4,2021,109079.98,7662763925,1
23,10,1,2019,3556.78,7662430832,0
13,8,6,2021,11859.46,7662954061,0
20,10,7,2019,38969.91,7662409655,0
22,20,1,2017,63323.53,7662528048,0
18,16,6,2017,79743.93,7662687999,1
18,16,4,2021,44110.46,7662462404,0
17,13,2,2020,142547.86,7662325057,1
14,22,12,2023,34026.09,7662002547,0
22,12,9,2019,166350.51,7662393712,1
19,7,6,2021,149523.3,7662294243,0
6,24,10,2025,67499.4,7662947108,1
23,7,10,2018,70284.64,7662434869,1
14,17,12,2023,51968.07,7662497158,1
19,13,5,2025,42789.1,7662261712,1
3,25,9,2023,199873.31,7662301579,1
1,3,5,2023,104765.39,7662221866,1
2,8,2,2022,61374.76,7662978265,1
16,9,12,2023,8711.44,7662680277,0
23,21,12,2024,107559.01,7662823163,1
4,21,2,2023,17261.56,7662050206,0
20,8,12,2023,51199.14,7662198443,0
3,14,2,2023,59892.46,7662853611,1
22,15,8,2024,4653.16,7662583406,0
17,2,7,2020,41989.92,7662396312,0
2,1,10,2017,137730.94,7662518771,1
8,22,7,2023,19305.39,7662429731,0
21,3,1,2022,155205.03,7662851833,1
17,12,6,2019,41057.03,7662211553,0
8,21,8,2020,50380.03,7662085293,0
3,15,1,2024,103621.34,7662405289,1
14,12,9,2020,195705.45,7662156422,1
4,27,1,2018,188493.22,7662282000,1
18,13,10,2019,78565.39,7662745942,1
17,17,2,2018,71352.3,7662102183,1
0,17,4,2023,5625.4,7662216809,0
15,10,5,2022,26871.32,7662081807,0
17,19,12,2022,7983.64,7662466218,0
17,3,4,2019,59891.61,7662932050,0
13,15,11,2020,11033.22,7662907124,1
17,27,5,2017,187118.76,7662236628,1
3,3,11,2021,1941.33,7662780582,0
23,15,10,2025,144123.68,7662046027,1
8,25,3,2021,30587.06,7662906569,0
11,18,12,2024,192997.97,7662441916,1
4,6,12,2023,96508.85,7662868565,1
13,23,11,2022,146185.53,7662181387,1
14,14,2,2018,180632.85,7662271141,1
16,10,7,2025,6049.09,7662529146,0
16,12,8,2018,64596.54,7662412817,1
21,1,7,2019,189049.51,7662720823,1
21,23,2,2021,5673.1,7662414014,1
19,10,12,2024,8348.24,7662517560,0
21,15,12,2021,3084.21,7662298551,0
14,3,6,2022,43972.92,7662978156,0
2,2,4,2019,22776.06,7662682077,0
16,16,5,2022,189188.06,7662255735,1
6,21,2,2018,16090.34,7662437690,0
11,6,8,2022,57191.52,7662943400,0
18,3,5,2019,199008.33,7662822249,1
2,11,3,2019,146470.2,7662235577,1
8,19,5,2025,30242.74,7662012150,0
17,25,2,2018,13339.74,7662816351,1
20,2,6,2023,135436.5,7662917876,1
23,5,3,2024,164468.28,7662228938,1
9,13,8,2024,111571.19,7662000655,0
15,1,6,2024,9719.63,7662461321,1
19,3,5,2021,18609.42,7662421858,0
17,22,10,2022,106519.6,7662753355,1
22,26,10,2024,88624.45,7662041043,1
4,21,5,2024,112913.59,7662575375,1
16,13,6,2024,1862.82,7662099658,0
23,21,9,2020,172420.92,7662146172,1
18,10,6,2018,50169.79,7662806103,0
7,4,7,2022,71340.9,7662875246,0
12,18,9,2020,30536.69,7662439047,0
5,6,8,2018,584.09,7662775019,0
19,27,3,2022,105575.36,7662873261,1
19,22,10,2021,52824.29,7662391285,0
7,10,7,2025,77430.78,7662992453,1
8,1,2,2018,67612.16,7662289100,1
21,26,7,2019,28543.7,7662505654,0
0,20,9,2018,6027.96,7662668662,0
9,15,2,2023,159711.27,7662662623,1
15,19,1,2021,25454.36,7662429086,0
11,21,11,2025,100831.95,7662810540,1
16,8,12,2018,128608.8,7662323748,1
19,5,4,2024,19982.25,7662375934,0
12,22,6,2025,151480.15,7662690063,1
1,10,11,2020,102150.44,7662465795,1
13,26,10,2019,151566.03,7662687067,1
8,22,1,2018,197526.95,7662056801,1
15,22,7,2024,121075.99,7662732323,1
10,16,9,2021,13236.86,7662342627,0
15,26,5,2024,185366.83,7662643906,0
1,18,6,2024,76996.59,7662663229,1
21,21,11,2023,38199.73,7662539852,0
4,6,7,2023,22482.7,7662124503,1
5,25,5,2018,195062.79,7662030930,1
10,20,10,2021,12208.23,7662823702,0
19,14,11,2020,198081.44,7662445599,1
10,15,3,2020,101064.37,7662407943,1
16,15,5,2018,26584.7,7662460753,0
14,7,2,2022,31739.51,7662141562,0
19,2,10,2020,20427.43,7662227651,0
12,12,8,2018,159057.01,7662749160,0
6,28,3,2023,59659.56,7662496657,1
9,8,11,2024,57225.86,7662874710,1
7,17,3,2020,57305.03,7662488022,0
18,18,3,2024,101873.9,7662306853,1
11,18,6,2022,100343.61,7662994051,1
13,17,4,2023,71030.76,7662699814,0
21,9,3,2022,41833.77,7662987134,0
7,25,5,2018,75657.15,7662673275,0
16,13,7,2023,174284.38,7662003023,0
17,10,9,2020,7025.75,7662237283,0
23,2,7,2020,122915.71,7662116054,1
15,25,4,2024,179977.92,7662649025,1
13,16,11,2025,87091.0,7662214099,0
12,14,11,2021,169413.38,7662541553,1
10,5,5,2017,43828.1,7662636554,0
4,22,1,2024,19898.7,7662458698,0
22,17,10,2018,7074.34,7662238288,0
18,8,4,2021,33913.07,7662468462,0
13,20,10,2017,15970.74,7662261428,0
6,28,12,2018,8106.85,7662010636,0
9,1,4,2021,60773.88,7662387414,1
21,26,8,2021,91220.76,7662028105,1
1,18,9,2017,99559.69,7662620678,1
23,28,4,2025,158792.52,7662058870,1
2,11,9,2025,141995.77,7662540547,1
2,5,3,2021,182184.19,7662512441,1
21,24,11,2024,9018.17,7662127135,0
5,1,11,2017,137272.67,7662454712,0
2,7,8,2022,101885.3,7662563518,1
8,19,2,2018,92932.55,7662604546,1
13,6,3,2025,33544.78,7662500369,0
5,26,4,2023,25602.21,7662025501,0
8,24,8,2019,105432.53,7662846612,1
0,2,7,2025,55823.32,7662298403,1
7,28,5,2022,136223.84,7662957843,0
5,19,10,2023,113460.82,7662139919,1
5,20,8,2023,16108.41,7662519425,0
11,22,3,2025,162177.13,7662316232,1
19,23,3,2024,109299.08,7662599585,1
10,10,5,2023,32899.59,7662430498,0
22,19,10,2020,15564.94,7662898539,0
20,8,2,2018,51136.91,7662083006,0
12,17,4,2019,137883.39,7662505851,1
15,7,1,2019,84094.49,7662854729,1
22,5,7,2022,110967.65,7662639677,1
23,13,2,2025,102276.84,7662836941,1
21,22,6,2018,25095.24,7662418360,0
23,20,6,2019,1709.07,7662148464,0
17,22,3,2017,37216.43,7662303825,1
14,27,7,2022,44023.74,7662444255,0
11,18,10,2021,159507.58,7662982728,1
11,13,12,2017,119779.88,7662433716,1
3,3,11,2019,28027.52,7662137775,0
21,15,2,2022,138302.07,7662798637,1
6,19,2,2022,194182.78,7662319684,1
10,21,5,2020,62301.13,7662048504,0
7,14,8,2017,53342.31,7662047933,1
3,2,2,2022,8258.98,7662490775,0
14,23,6,2020,142448.68,7662635817,1
6,23,8,2020,51585.25,7662324996,0
11,25,4,2023,4676.79,7662242195,0
9,13,9,2017,20916.93,7662659953,0
7,13,3,2017,4137.96,7662137416,0
6,15,7,2018,70132.99,7662796879,0
22,23,8,2019,141955.44,7662971058,1
23,2,6,2022,27659.73,7662654311,0
10,13,5,2017,47715.14,7662645114,0
22,20,1,2021,53908.38,7662893929,0
7,7,7,2020,123207.79,7662054669,1
20,22,6,2020,32704.53,7662609375,0
2,11,3,2023,8449.2,7662573878,0
6,16,8,2022,56507.03,7662403333,0
15,17,9,2018,34484.93,7662114070,0
7,14,5,2024,49334.6,7662832724,1
20,18,4,2021,115980.52,7662639545,1
15,18,12,2018,7656.32,7662025784,0
15,8,4,2017,127791.27,7662744656,1
14,21,6,2022,14750.45,7662603774,0
12,26,12,2019,11833.97,7662713295,0
20,10,9,2022,53108.05,7662205649,1
19,8,2,2025,116172.73,7662771720,1
11,7,9,2020,43008.73,7662165643,0
18,9,2,2022,13749.9,7662155713,0
6,14,8,2020,50215.47,7662661788,0
0,11,10,2022,64163.21,7662203145,0
22,24,8,2025,28760.12,7662894867,1
23,1,5,2024,30880.2,7662598722,0
0,2,8,2019,106267.86,7662751235,1
14,19,8,2018,111026.8,7662562244,1
4,2,4,2024,27907.67,7662778939,0
14,17,10,2023,126661.84,7662839537,1
4,14,10,2023,9390.62,7662124307,0
4,14,7,2020,31284.06,7662943748,1
3,1,9,2024,175893.18,7662669639,1
14,11,10,2021,14841.52,7662417634,0
22,26,6,2021,963.26,7662627230,0
11,16,2,2020,28239.94,7662097657,0
20,19,6,2019,864.78,7662003990,0
16,4,12,2023,42107.58,7662384206,1
3,19,5,2021,187920.92,7662720170,1
3,24,6,2022,34215.89,7662836649,1
10,23,1,2017,23201.08,7662064509,0
16,2,10,2020,86860.57,7662797741,1
18,24,10,2024,185875.61,7662271479,0
22,14,8,2024,62714.7,7662480445,1
3,9,11,2024,109374.63,7662667153,1
4,23,12,2019,137143.71,7662566185,1
19,9,1,2017,55028.4,7662452943,0
23,17,10,2019,35118.1,7662677643,0
9,14,12,2019,153395.3,7662718673,1
9,26,6,2019,34601.86,7662331851,0
11,10,2,2025,122498.93,7662079580,1
9,2,4,2017,148071.67,7662873706,1
20,7,3,2022,158554.27,7662962960,1
4,11,12,2020,41880.63,7662667117,1
6,11,2,2019,176158.17,7662623928,1
3,24,11,2019,198778.48,7662245391,1
17,25,8,2019,82447.38,7662741306,1
2,5,5,2024,61385.79,7662594091,1
3,15,5,2024,125675.55,7662520490,0
20,23,9,2022,6127.18,7662647211,0
3,18,5,2025,160115.76,7662001313,1
2,14,8,2017,169394.31,7662453407,1
21,20,3,2017,49432.82,7662028012,0
13,28,4,2024,26768.2,7662396750,0
23,6,9,2019,181230.41,7662099610,1
0,1,7,2024,180278.98,7662393983,1
8,11,3,2017,71013.16,7662248191,0
9,28,3,2021,188548.14,7662724969,1
13,5,9,2019,35923.42,7662878271,0
2,14,2,2023,176258.56,7662235615,1
16,19,11,2017,74554.98,7662423888,0
12,4,1,2021,42905.84,7662795691,0
3,9,6,2020,24569.47,7662565600,0
15,24,10,2021,172261.44,7662425522,0
6,19,10,2025,123324.64,7662995617,1
16,10,9,2024,462.63,7662987755,0
17,16,8,2018,192695.33,7662439938,1
2,6,6,2018,133705.01,7662530804,1
8,16,10,2018,20684.76,7662737326,0
20,18,9,2019,15640.33,7662577018,0
12,11,5,2019,50758.7,7662711659,0
0,11,12,2022,39412.13,7662727969,1
7,25,8,2019,76152.88,7662007436,1
12,2,5,2018,37037.62,7662120376,0
9,11,1,2024,19328.26,7662978219,0
6,25,8,2020,144471.35,7662441007,1
23,15,4,2018,33800.71,7662325733,0
17,15,4,2019,58239.92,7662587873,0
19,10,7,2019,10550.76,7662714485,0
18,6,10,2020,114708.43,7662003184,1
16,1,3,2020,163475.64,7662953720,1
23,22,6,2017,44305.26,7662632865,0
9,9,9,2017,1939.02,7662756881,0
4,3,1,2017,6185.35,7662680988,1
15,5,5,2021,46377.75,7662262187,0
4,9,1,2019,113122.43,7662915151,1
7,17,1,2021,88946.0,7662717910,1
21,12,10,2025,197134.9,7662218478,1
17,21,6,2018,53935.42,7662705515,0
0,6,4,2025,40195.5,7662544380,1
21,15,2,2023,24286.43,7662767718,0
16,7,1,2018,49415.11,7662909264,0
23,12,4,2021,24365.24,7662724346,0
18,21,3,2024,125703.14,7662287270,1
17,28,9,2023,6579.29,7662043124,0
10,10,12,2018,189322.21,7662881528,1
0,16,3,2021,131555.66,7662713654,1
22,25,2,2021,145628.44,7662417351,0
4,20,2,2017,168924.91,7662970459,1
12,24,3,2024,171288.13,7662030648,1
23,26,12,2021,93758.86,7662966807,1
8,9,9,2017,115695.08,7662170911,1
12,3,9,2018,112059.03,7662449615,1
14,1,3,2021,152976.36,7662108461,1
23,12,3,2017,138645.11,7662876463,1
16,17,1,2025,25034.97,7662092587,0
17,2,3,2020,158988.79,7662796697,1
22,4,9,2019,173697.08,7662535690,1
23,21,4,2017,174440.99,7662112473,1
12,6,8,2025,73665.31,7662990778,1
2,13,11,2018,2617.4,7662182650,0
13,18,3,2023,105251.39,7662970448,1
15,21,8,2024,97878.93,7662429115,1
20,17,8,2023,162536.93,7662737872,1
5,8,8,2020,22751.75,7662822387,0
18,19,9,2018,179645.76,7662485735,1
14,4,9,2017,68270.77,7662859864,0
16,16,5,2021,9141.71,7662280005,0
22,10,6,2020,3187.66,7662804151,0
11,26,9,2025,25638.87,7662849811,0
20,18,12,2020,35773.27,7662906545,0
7,16,2,2025,21115.01,7662895790,0
21,26,3,2021,151499.66,7662210751,1
17,3,5,2025,138521.2,7662240897,1
18,14,4,2021,187404.82,7662811817,1
2,7,10,2019,26717.36,7662391703,1
1,4,8,2021,80428.03,7662089887,1
5,9,7,2018,165079.15,7662993949,1
3,25,12,2021,68168.9,7662299260,1
19,24,2,2021,2460.63,7662180478,0
9,17,7,2021,144618.53,7662767552,1
8,21,2,2022,19786.94,7662411825,0
23,16,3,2021,21788.44,7662882333,1
18,7,6,2025,14291.79,7662466904,0
0,27,12,2018,110611.05,7662110672,1
6,28,1,2024,13029.68,7662015930,0
13,28,11,2023,38596.76,7662956795,0
7,17,9,2022,24851.15,7662497535,0
22,19,12,2024,184264.55,7662673593,1
18,10,3,2023,82795.42,7662156626,1
2,7,10,2020,114052.06,7662162424,1
23,8,5,2021,6722.25,7662418036,0
20,27,3,2017,40638.81,7662500807,0
21,23,3,2020,138022.18,7662753394,1
18,16,4,2020,95589.48,7662857988,1
13,4,9,2024,86702.94,7662199891,1
18,1,10,2024,7268.65,7662302405,0
10,22,6,2020,49328.08,7662476300,0
9,20,4,2021,50189.25,7662399264,0
19,2,12,2019,164823.97,7662213626,1
7,24,7,2019,85357.11,7662609971,1
14,23,9,2025,31355.99,7662522417,1
20,20,9,2022,14303.69,7662500024,0
12,6,11,2019,70426.46,7662766078,0
16,24,9,2017,14211.68,7662632515,0
3,4,7,2022,174133.43,7662333031,1
7,15,11,2023,39960.84,7662494011,0
12,6,2,2019,163155.13,7662523203,1
4,17,1,2021,145185.27,7662948914,1
2,4,3,2020,127019.78,7662925688,1
19,23,5,2025,29872.4,7662285380,0
8,1,10,2024,59153.55,7662424928,1
22,9,12,2018,38205.99,7662693721,0
22,25,5,2020,14797.93,7662633675,0
22,9,10,2025,66243.2,7662425722,1
7,24,11,2022,38424.27,7662571812,0
10,9,11,2021,39234.2,7662144159,1
13,28,5,2018,137455.51,7662320009,1
4,4,10,2017,35144.22,7662494258,1
4,21,8,2021,123482.84,7662972803,1
15,7,6,2025,149770.78,7662896831,1
15,8,12,2017,35573.2,7662336765,0
7,15,5,2017,159807.7,7662860861,0
8,7,6,2017,28638.45,7662029854,0
1,7,3,2022,109420.88,7662479693,1
6,1,12,2018,131559.93,7662497724,1
6,20,7,2021,87195.57,7662401948,1
15,7,12,2020,141794.12,7662631568,1
16,9,2,2025,134065.99,7662249938,1
7,22,5,2020,35684.46,7662247145,0
12,26,6,2025,18454.27,7662865007,0
22,12,11,2019,120001.11,7662618679,1
13,15,12,2018,94129.43,7662344020,1
19,13,6,2022,8057.08,7662819142,1
9,18,8,2020,27734.64,7662511792,0
2,20,3,2023,27006.63,7662298058,0
19,11,1,2021,21738.93,7662018927,0
10,25,3,2023,164304.78,7662401781,1
2,1,6,2022,192539.6,7662344061,1
14,13,3,2022,30542.84,7662417190,0
10,8,3,2022,19114.35,7662411543,0
8,28,6,2020,28368.65,7662025203,0
21,14,7,2019,14876.73,7662439656,0
3,12,6,2024,5299.64,7662533556,0
14,8,6,2021,43042.95,7662549789,0
21,21,3,2017,70606.88,7662063909,0
5,24,11,2019,16262.3,7662901560,0
20,15,5,2019,169961.11,7662319091,1
16,17,8,2018,45904.17,7662188784,0
6,23,6,2023,28092.3,7662899867,0
1,12,10,2021,183415.34,7662065154,1
3,20,3,2018,4848.73,7662948371,0
9,4,12,2023,16905.76,7662833779,0
6,16,12,2019,17496.0,7662668673,0
7,12,7,2021,196896.54,7662907083,1
7,25,7,2020,127647.71,7662621568,1
9,7,10,2020,94047.12,7662565259,1
9,28,1,2022,41568.17,7662657813,0
12,1,2,2024,86780.18,7662686046,1
18,13,10,2018,83060.35,7662498599,1
23,22,10,2021,131854.57,7662214984,1
10,12,11,2018,116611.17,7662193426,1
15,25,11,2020,39392.06,7662858422,0
17,18,1,2019,190861.59,7662791773,1
12,18,4,2025,9056.92,7662860514,0
11,4,1,2023,29756.87,7662989811,0
15,20,11,2021,27822.21,7662417565,0
22,28,6,2024,139727.47,7662155589,1
12,24,9,2020,84773.69,7662845780,1
11,7,2,2019,64195.31,7662744418,1
7,17,8,2023,56948.71,7662132092,1
3,4,8,2021,50650.84,7662229276,1
16,17,8,2019,145887.52,7662702889,0
9,18,6,2025,27379.61,7662798326,0
22,5,6,2022,55106.29,7662417675,0
16,16,9,2024,118999.91,7662767051,1
13,18,9,2023,197876.56,7662350555,1
12,8,9,2017,64900.81,7662312417,0
11,26,9,2020,20341.33,7662032851,0
5,4,6,2019,19337.65,7662834057,0
10,26,7,2017,7397.43,7662024487,0
13,16,7,2020,119645.68,7662281395,1
1,3,7,2023,44378.88,7662060423,1
15,14,6,2024,26378.54,7662349698,0
18,27,4,2019,162584.62,7662498113,1
10,11,7,2024,9484.27,7662843801,1
14,1,4,2021,45175.69,7662886381,0
2,13,11,2023,37040.62,7662938428,1
15,14,6,2017,3649.27,7662092062,0
17,19,2,2017,113163.06,7662075961,0
3,28,11,2018,3191.22,7662018764,0
